deadline_success_ratio,execution_time,log,mean_best_effort,mean_deadline,median_best_effort,median_deadline,no_batches,no_best_effort,no_deadline,no_workers,scheduler,seed,std_best_effort,std_deadline,strictness,total_time
0.305732484076,27.7217009068,True,0.995282002865,1.0,1.0,1.0,2600.0,2434.0,157.0,200.0,saware,12.0,0.0436198996009,0.0,0.4,1200.0
0.375796178344,27.7217009068,True,0.995282002865,1.0,1.0,1.0,2600.0,2434.0,157.0,200.0,saware,12.0,0.0436198996009,0.0,0.6,1200.0
0.471337579618,27.7217009068,True,0.995282002865,1.0,1.0,1.0,2600.0,2434.0,157.0,200.0,saware,12.0,0.0436198996009,0.0,0.8,1200.0
0.541401273885,27.7217009068,True,0.995282002865,1.0,1.0,1.0,2600.0,2434.0,157.0,200.0,saware,12.0,0.0436198996009,0.0,1.0,1200.0
0.0,2486.94387507,True,0.0210470834123,0.714669149143,0.0,1.0,2600.0,2440.0,160.0,200.0,aware,13.0,0.09171466346,0.430713102942,0.0,1200.0
0.11875,2486.94387507,True,0.0210470834123,0.714669149143,0.0,1.0,2600.0,2440.0,160.0,200.0,aware,13.0,0.09171466346,0.430713102942,0.2,1200.0
0.19375,2486.94387507,True,0.0210470834123,0.714669149143,0.0,1.0,2600.0,2440.0,160.0,200.0,aware,13.0,0.09171466346,0.430713102942,0.4,1200.0
0.275,2486.94387507,True,0.0210470834123,0.714669149143,0.0,1.0,2600.0,2440.0,160.0,200.0,aware,13.0,0.09171466346,0.430713102942,0.6,1200.0
0.35,2486.94387507,True,0.0210470834123,0.714669149143,0.0,1.0,2600.0,2440.0,160.0,200.0,aware,13.0,0.09171466346,0.430713102942,0.8,1200.0
0.425,2486.94387507,True,0.0210470834123,0.714669149143,0.0,1.0,2600.0,2440.0,160.0,200.0,aware,13.0,0.09171466346,0.430713102942,1.0,1200.0
0.0,42.2523620129,True,0.298672708236,0.244877807428,0.0,0.0,2600.0,2440.0,160.0,200.0,saware,13.0,0.430786314256,0.428938656878,0.0,1200.0
0.025,42.2523620129,True,0.298672708236,0.244877807428,0.0,0.0,2600.0,2440.0,160.0,200.0,saware,13.0,0.430786314256,0.428938656878,0.2,1200.0
0.04375,42.2523620129,True,0.298672708236,0.244877807428,0.0,0.0,2600.0,2440.0,160.0,200.0,saware,13.0,0.430786314256,0.428938656878,0.4,1200.0
0.06875,42.2523620129,True,0.298672708236,0.244877807428,0.0,0.0,2600.0,2440.0,160.0,200.0,saware,13.0,0.430786314256,0.428938656878,0.6,1200.0
0.09375,42.2523620129,True,0.298672708236,0.244877807428,0.0,0.0,2600.0,2440.0,160.0,200.0,saware,13.0,0.430786314256,0.428938656878,0.8,1200.0
0.1125,42.2523620129,True,0.298672708236,0.244877807428,0.0,0.0,2600.0,2440.0,160.0,200.0,saware,13.0,0.430786314256,0.428938656878,1.0,1200.0
0.0,985.441907167,True,0.980952509415,0.995564765332,1.0,1.0,2600.0,2425.0,159.0,200.0,aware,14.0,0.121962270837,0.0557500352993,0.0,1200.0
0.119496855346,985.441907167,True,0.980952509415,0.995564765332,1.0,1.0,2600.0,2425.0,159.0,200.0,aware,14.0,0.121962270837,0.0557500352993,0.2,1200.0
0.213836477987,985.441907167,True,0.980952509415,0.995564765332,1.0,1.0,2600.0,2425.0,159.0,200.0,aware,14.0,0.121962270837,0.0557500352993,0.4,1200.0
0.314465408805,985.441907167,True,0.980952509415,0.995564765332,1.0,1.0,2600.0,2425.0,159.0,200.0,aware,14.0,0.121962270837,0.0557500352993,0.6,1200.0
0.389937106918,985.441907167,True,0.980952509415,0.995564765332,1.0,1.0,2600.0,2425.0,159.0,200.0,aware,14.0,0.121962270837,0.0557500352993,0.8,1200.0
0.490566037736,985.441907167,True,0.980952509415,0.995564765332,1.0,1.0,2600.0,2425.0,159.0,200.0,aware,14.0,0.121962270837,0.0557500352993,1.0,1200.0
0.0,27.9435400963,True,0.982412252517,0.99523757589,1.0,1.0,2600.0,2425.0,159.0,200.0,saware,14.0,0.114987401258,0.0598627428214,0.0,1200.0
0.132075471698,27.9435400963,True,0.982412252517,0.99523757589,1.0,1.0,2600.0,2425.0,159.0,200.0,saware,14.0,0.114987401258,0.0598627428214,0.2,1200.0
